code,cname,pe,pb,mv
603042,华脉科技,-223.07,2.07,1819482887.0
300249,依米康,274.03,8.79,3647240590.0
832089,禾昌聚合,12.81,1.43,1511200040.0
601567,三星医疗,21.94,4.54,50460430747.0
600618,氯碱化工,13.8,1.23,10095371790.0
601518,吉林高速,10.14,0.97,4953249303.0
300137,先河环保,75.29,1.56,2811690780.0
688480,赛恩斯,11.73,2.55,2707263484.0
001266,宏英智能,380.38,2.17,2125198800.0
300963,中洲特材,30.26,2.81,2866500000.0
300920,润阳科技,40.57,1.39,1620000000.0
300659,中孚信息,-15.34,2.97,3997023002.0
601002,晋亿实业,-61.86,0.83,3350086927.0
600853,龙建股份,25.75,1.24,3561869186.0
872931,无锡鼎邦,19.47,2.0,743925600.0
600531,豫光金铅,9.12,1.51,7675308143.0
600509,天富能源,12.59,1.02,7888066512.0
002713,东易日盛,-1.2,-2.72,1292173898.0
000692,惠天热电,-2.79,-13.83,1641125566.0
300538,同益股份,296.25,2.78,2963453554.0
002869,金溢科技,157.53,2.31,4903683673.0
688600,皖仪科技,-37.01,2.83,2136476651.0
301057,汇隆新材,42.44,2.16,1603553383.0
688228,开普云,-76.28,2.0,2499525245.0
002605,姚记科技,17.01,3.05,9670286453.0
833171,国航远洋,23.58,2.25,3182484706.0
603299,苏盐井神,9.31,1.56,8961363239.0
600875,东方电气,13.81,1.25,46731316860.0
301111,粤万年青,86.44,3.37,2611200000.0
300508,维宏股份,33.02,3.82,2715148886.0
000983,山西焦煤,12.75,1.25,50128802351.0
600795,国电电力,7.04,1.73,94528781135.0
300131,英唐智控,105.37,4.38,7542268674.0
601789,宁波建工,15.03,1.0,4325458388.0
301327,华宝新能,66.68,1.61,9714432000.0
300554,三超新材,-62.79,3.16,2476106989.0
300743,天地数码,22.26,3.62,2105748289.0
301418,协昌科技,50.13,1.66,2662000024.0
603886,元祖股份,46.68,2.13,3081600000.0
601212,白银有色,930.3,1.51,22954800984.0
871245,威博液压,21.33,1.76,583050000.0
600208,衢州发展,7.37,0.52,22633782528.0
002508,老板电器,13.51,1.9,20525327850.0
002163,海南发展,-69.81,4.27,5999200856.0
871857,泓禧科技,34.33,2.22,854042534.0
838030,德众汽车,174.57,1.7,794048184.0
600265,景谷林业,-116.17,12.04,1904166000.0
605118,力鼎光电,40.45,4.41,6334724960.0
603683,晶华新材,26.9,1.68,2186786392.0
002876,三利谱,34.93,1.65,3867200888.0
002469,三维化学,20.52,1.33,3464926444.0
601218,吉鑫科技,45.45,1.08,3048539308.0
601318,中国平安,7.18,1.15,1071854408968.0
300345,华民股份,-14.15,5.17,3865581648.0
002629,仁智股份,-27.68,26.25,973725040.0
430300,辰光医疗,-32.48,2.62,727983628.0
837174,宏裕包材,80.9,1.66,798693340.0
603212,赛伍技术,-157.63,1.66,4882395498.0
600188,兖矿能源,10.67,2.85,161440955264.0
300181,佐力药业,17.99,3.98,10654073619.0
300597,吉大通信,159.6,2.24,2314119555.0
000509,华塑控股,1218.55,22.48,3358890803.0
300855,图南股份,24.51,5.02,9378051865.0
603058,永吉股份,22.81,3.22,3569894439.0
837023,芭薇股份,29.98,2.4,883740000.0
603358,华达科技,44.92,4.38,14747353600.0
003036,泰坦股份,14.69,1.38,1838217238.0
301116,益客食品,22.37,2.88,5230612258.0
301287,康力源,30.8,1.69,1852759300.0
002660,茂硕电源,43.54,2.28,2877971973.0
002886,沃特股份,123.17,2.09,3658529554.0
300184,力源信息,89.26,2.81,10351486940.0
601616,广电电气,44.82,1.1,2680540502.0
000969,安泰科技,17.67,1.84,9908931755.0
301199,迈赫股份,43.14,1.97,3533510000.0
601698,中国卫通,86.37,4.5,70209285547.0
300970,华绿生物,-16.54,1.01,1483038588.0
300880,迦南智能,17.69,4.26,4190570998.0
600755,厦门国贸,9.3,0.76,15605737546.0
300387,富邦股份,15.81,1.62,2211286188.0
301399,英特科技,46.66,2.04,2642596000.0
002847,盐津铺子,22.84,10.24,14586559588.0
301248,杰创智能,-34.54,1.5,2285593350.0
603637,镇海股份,21.63,1.67,1613516529.0
300240,飞力达,58.61,1.75,2506406552.0
300415,伊之密,17.65,3.97,10561389373.0
002575,群兴玩具,-263.54,4.23,3477115200.0
301011,华立科技,37.67,3.89,2712335080.0
300543,朗科智能,35.67,2.39,2418604525.0
600377,宁沪高速,11.99,1.89,65893737300.0
600960,渤海汽车,-13.25,0.65,3003629037.0
601900,南方传媒,20.29,1.56,12139127469.0
002387,维信诺,-4.54,1.57,10672010504.0
600820,隧道股份,13.59,0.74,21348412478.0
300055,万邦达,92.65,0.81,4167013038.0
001289,龙源电力,17.31,1.87,132503086199.0
002810,山东赫达,19.36,2.32,4797562531.0
300151,昌红科技,102.35,5.71,8924844656.0
301252,同星科技,20.66,2.7,3152880000.0
002538,司尔特,14.16,0.89,4643343351.0
600780,通宝能源,13.44,0.91,6764364886.0
600512,腾达建设,16.67,0.58,3629509429.0
600397,安源煤业,-10.7,5.38,2247208932.0
301180,万祥科技,220.1,4.64,6176154400.0
300767,震安科技,-46.12,1.81,2695187857.0
000953,河化股份,283.95,21.41,1497439778.0
300890,翔丰华,42.26,1.87,3231759301.0
300141,和顺电气,637.9,3.46,2310349860.0
300687,赛意信息,128.87,2.89,7657033171.0
300520,科大国创,-131.33,2.78,5171133344.0
002357,富临运业,11.37,1.22,1855855093.0
300634,彩讯股份,35.46,3.21,8366639243.0
300265,通光线缆,40.66,1.57,3551739487.0
002566,益盛药业,33.95,1.02,2263708944.0
603126,中材节能,54.83,1.75,3620265000.0
300766,每日互动,647.26,3.29,5368845043.0
605488,福莱新材,19.2,1.93,2432418993.0
002202,金风科技,15.31,1.16,42461929852.0
301100,风光股份,-72.64,1.44,3018000000.0
688579,山大地纬,92.16,2.82,3844096100.0
300789,唐源电气,22.68,2.08,2105499113.0
600726,华电能源,14.38,4.29,18107799921.0
301328,维峰电子,43.28,2.16,4080349145.0
002267,陕天然气,8.35,1.28,8674188471.0
002442,龙星化工,18.48,1.31,2310119749.0
000967,盈峰环境,19.08,0.85,14536261659.0
835184,国源科技,74.43,2.24,1351279000.0
301288,清研环境,-188.46,2.49,2033828300.0
001258,立新能源,32.95,2.03,6001333338.0
600418,江淮汽车,101.71,4.54,61195954344.0
601728,中国电信,13.51,1.29,589305973222.0
600359,新农开发,22.94,3.53,2456942561.0
002247,聚力文化,3.53,2.5,1565600890.0
000701,厦门信达,-24.23,7.88,2797841419.0
301000,肇民科技,23.72,3.34,3678402046.0
601999,出版传媒,122.02,1.29,3299979053.0
301021,英诺激光,-251.68,3.4,3281738700.0
430510,丰光精密,97.25,6.37,2717155453.0
688231,隆达股份,38.42,1.3,3527588573.0
003013,地铁设计,13.64,2.3,5647160999.0
002659,凯文教育,-139.61,1.26,2758072570.0
600580,卧龙电驱,19.97,1.6,15686410601.0
300528,幸福蓝海,-49.05,4.2,2921247143.0
300360,炬华科技,12.16,2.23,8296248960.0
300259,新天科技,33.15,1.34,3778458897.0
835185,贝特瑞,25.64,2.16,25270362876.0
600482,中国动力,56.11,1.42,53348076318.0
300511,雪榕生物,-6.43,1.38,1845621986.0
002115,三维通信,598.04,1.75,4127945880.0
600716,凤凰股份,-121.49,0.6,3032836312.0
301279,金道科技,44.44,1.49,1945000000.0
603039,泛微网络,97.98,4.63,9298317645.0
688669,聚石化学,464.54,0.93,1463280008.0
603373,安邦护卫,29.25,1.8,3092473126.0
605208,永茂泰,32.37,1.09,2296382400.0
002164,宁波东力,58.01,1.83,2469285917.0
300321,同大股份,79.06,2.3,1443000000.0
301043,绿岛风,17.15,2.19,1799960000.0
688698,伟创电气,22.65,2.99,6087607891.0
001359,平安电工,19.89,2.4,4136720580.0
000521,长虹美菱,11.54,1.61,9578290550.0
300620,光库科技,166.18,5.39,10084336656.0
600843,上工申贝,61.39,1.72,5641146857.0
688072,拓荆科技,153.99,8.72,39758132280.0
838924,广脉科技,40.14,3.82,1102607875.0
601801,皖新传媒,11.83,1.18,13685939347.0
600271,航天信息,-128.89,1.3,18139740606.0
301222,浙江恒威,19.87,1.81,2457334950.0
601988,中国银行,6.37,0.66,1510209369066.0
688369,致远互联,-16.48,1.81,2255953820.0
600338,西藏珠峰,38.33,2.82,9809475103.0
831726,朱老六,36.98,1.92,855036000.0
600022,山东钢铁,-7.74,0.75,14978389376.0
603178,圣龙股份,116.74,3.77,4858264155.0
600846,同济科技,10.63,1.26,4960606437.0
002634,棒杰股份,-5.28,1.65,1502082718.0
002335,科华数据,23.42,2.42,10569991403.0
301591,肯特股份,39.14,3.55,2987942400.0
601128,常熟银行,6.5,0.88,22552067223.0
002468,申通快递,20.48,1.95,17895077321.0
603960,克来机电,99.34,4.54,4926430155.0
605577,龙版传媒,29.44,1.63,6035555563.0
600757,长江传媒,10.15,1.19,10801487430.0
600480,凌云股份,10.48,1.17,8370435849.0
300253,卫宁健康,251.74,2.68,15189241125.0
000600,建投能源,14.0,0.92,9335984780.0
603032,德新科技,254.03,3.15,3955502460.0
001231,农心科技,18.15,1.63,1550000000.0
600629,华建集团,13.39,1.0,5017774716.0
002840,华统股份,-30.61,3.65,7289570022.0
002204,大连重工,16.56,1.28,9077439150.0
301115,建科股份,74.66,1.02,2699623177.0
600885,宏发股份,19.75,3.98,33355200953.0
000045,深纺织Ａ,51.58,1.57,4528305330.0
300942,易瑞生物,-1028.19,4.12,3206935016.0
839946,华阳变速,-30.74,3.69,826141511.0
301566,达利凯普,61.69,5.54,7156178900.0
301012,扬电科技,40.77,2.9,3288673585.0
603357,设计总院,10.74,1.44,5019015055.0
002576,通达动力,32.63,1.72,2100072000.0
002346,柘中股份,-12.36,1.4,3744559528.0
002182,宝武镁业,42.93,1.94,10284878405.0
301538,骏鼎达,26.13,3.58,4199440000.0
603113,金能科技,-55.76,0.57,4799408745.0
605006,山东玻纤,-14.82,1.13,2883716497.0
002681,奋达科技,44.53,3.21,7672974973.0
000825,太钢不锈,77.6,0.64,21572133393.0
688278,特宝生物,51.8,15.65,31527000000.0
601928,凤凰传媒,11.8,1.51,28884615000.0
300246,宝莱特,-373.46,1.52,1878485951.0
002084,海鸥住工,82.12,1.15,1848441403.0
300537,广信材料,64.73,4.47,3605468045.0
300863,卡倍亿,38.41,5.6,6953310899.0
688098,申联生物,-28.2,1.35,1946452560.0
002227,奥特迅,-63.96,2.15,2232733592.0
600834,申通地铁,62.03,2.15,3628102478.0
002109,兴化股份,-7.02,0.79,3637369075.0
688103,国力股份,123.92,3.36,3649367552.0
300464,星徽股份,119.81,3.69,2240101996.0
000795,英洛华,24.09,2.64,7017504598.0
300129,泰胜风能,27.5,1.63,7123932148.0
600653,申华控股,-35.75,3.74,2783323853.0
301329,信音电子,42.57,2.04,3165720000.0
603001,奥康国际,-48.24,0.67,1912674600.0
002623,亚玛顿,119.13,1.02,3228793750.0
002993,奥海科技,16.38,1.57,7643547600.0
002753,永东股份,22.52,1.03,2333033776.0
600546,山煤国际,10.28,1.68,26525263153.0
601068,中铝国际,45.75,5.84,14272297356.0
839725,惠丰钻石,72.98,1.6,1014750000.0
300682,朗新集团,167.5,1.67,12462154272.0
603667,五洲新春,37.36,1.93,5608673055.0
000713,丰乐种业,-85.47,1.99,3819173176.0
300604,长川科技,56.53,7.92,24294128538.0
870199,倍益康,59.8,2.03,1043442136.0
600075,新疆天业,550.17,0.83,7358729276.0
002905,金逸影视,-16.92,27.17,2344473600.0
002577,雷柏科技,94.96,3.48,4067814400.0
920002,万达轴承,26.88,2.51,1607229834.0
603596,伯特利,31.21,4.81,28556177206.0
300615,欣天科技,-47.89,4.33,2218159848.0
688155,先惠技术,18.55,2.53,4808181882.0
688229,博睿数据,-17.79,3.62,1750248000.0
300640,德艺文创,360.77,1.88,1502896174.0
300143,盈康生命,53.55,4.21,5869406471.0
300642,透景生命,177.57,1.58,2355992172.0
600072,中船科技,-128.78,1.95,21046108540.0
601200,上海环境,17.56,1.01,11025625756.0
688288,鸿泉物联,-42.6,2.18,1551929246.0
301135,瑞德智能,76.49,1.81,2213302350.0
002337,赛象科技,40.15,2.04,2554592355.0
600648,外高桥,44.54,0.99,12602375276.0
600903,贵州燃气,25.49,2.72,8326034723.0
601618,中国中冶,8.44,0.71,70045832795.0
300785,值得买,307.19,2.56,4704915049.0
603580,艾艾精工,378.17,5.71,2524606224.0
603278,大业股份,-40.37,0.88,1982204474.0
002193,如意集团,9.89,0.87,1138462643.0
002069,獐子岛,-47.13,39.94,2062225363.0
601009,南京银行,4.86,0.76,112742014794.0
600448,华纺股份,911.49,1.22,1524163582.0
002526,山东矿机,24.12,1.38,4314361083.0
688246,嘉和美康,-53.33,1.63,2930259020.0
300248,新开普,-107.48,2.03,4153757987.0
002805,丰元股份,-20.17,1.64,3257126968.0
603028,赛福天,-72.34,2.57,1808352000.0
688235,百济神州-U,-42.8,10.15,246312407482.0
603536,惠发食品,-64.99,4.51,2135727279.0
601916,浙商银行,5.0,0.48,79922090652.0
300278,华昌达,37.35,3.08,5515445251.0
603689,皖天然气,11.61,1.46,4407899896.0
000878,云南铜业,12.85,1.9,27229308733.0
300179,四方达,29.99,3.25,3775511609.0
832225,利通科技,13.99,2.1,1294572719.0
603004,鼎龙科技,30.33,2.29,4347699200.0
002343,慈文传媒,97.23,2.82,2768956669.0
688655,迅捷兴,179.07,2.07,1425939100.0
430425,乐创技术,38.19,2.64,615627900.0
002730,电光科技,27.31,1.69,2639562325.0
603686,福龙马,19.21,1.1,3635016035.0
600540,新赛股份,152.27,3.07,2261556374.0
870656,海昇药业,24.89,1.87,1167200000.0
300644,南京聚隆,26.41,2.59,2153414438.0
837663,明阳科技,18.87,3.6,1254912000.0
601816,京沪高铁,22.56,1.46,286781870128.0
600490,鹏欣资源,-67.69,1.06,6461630271.0
300998,宁波方正,-58.93,1.68,2137096603.0
603566,普莱柯,29.62,1.67,4381148376.0
300079,数码视讯,6523.44,1.82,7651498956.0
002900,哈三联,55.76,1.39,2929771863.0
002795,永和智控,-15.46,2.34,1738440904.0
001331,胜通能源,52.88,1.42,2163168000.0
603341,龙旗科技,27.13,3.4,18375964453.0
002871,伟隆股份,18.79,2.61,1926058828.0
002243,力合科创,50.9,1.16,8268426816.0
603059,倍加洁,31.82,1.9,2109422700.0
300752,隆利科技,34.04,3.04,3410185924.0
301353,普莱得,24.64,1.58,1969160000.0
605318,法狮龙,-193.85,3.0,2336706140.0
688101,三达膜,14.21,1.17,4570817200.0
688569,铁科轨道,21.42,1.8,4946454116.0
002683,广东宏大,22.06,2.92,18217253861.0
600285,羚锐制药,17.47,5.34,14427417964.0
003011,海象新材,134.59,1.07,1457999200.0
603272,联翔股份,-37.26,1.73,1015544600.0
600080,金花股份,125.63,1.59,2377731715.0
300647,超频三,-81.16,3.0,2913134923.0
002682,龙洲股份,-32.4,1.49,2204484888.0
000751,锌业股份,75.46,1.33,4749953949.0
688561,奇安信-U,-12.89,2.26,21158123002.0
600961,株冶集团,12.06,3.59,8947758343.0
605162,新中港,21.23,2.3,2751481551.0
002765,蓝黛科技,26.04,1.44,3521491686.0
002226,江南化工,14.01,1.3,11708239019.0
001896,豫能控股,-69.93,1.88,5996320627.0
300175,朗源股份,-58.51,4.44,2547028000.0
430017,星昊医药,12.97,1.04,1567762388.0
603897,长城科技,18.02,1.71,4163807686.0
603903,中持股份,101.69,1.0,1634044672.0
603558,健盛集团,11.52,1.57,3816297013.0
600367,红星发展,74.89,1.51,3527293527.0
601996,丰林集团,157.23,0.81,2208201400.0
600405,动力源,-10.45,4.37,2179905265.0
300916,朗特智能,22.31,2.92,3705779459.0
831305,海希通讯,21.66,1.93,1520418400.0
603817,海峡环保,12.17,1.07,2896222425.0
601126,四方股份,19.39,3.9,16427516310.0
300897,山科智能,25.67,2.15,2129311902.0
002218,拓日新能,109.23,1.15,4874920894.0
300645,正元智慧,-126.32,2.15,2171037637.0
002612,朗姿股份,22.28,2.35,6760565330.0
300612,宣亚国际,-113.82,5.34,2753797744.0
834014,特瑞斯,22.79,1.42,1116262531.0
603662,柯力传感,39.25,3.48,9170830911.0
300303,聚飞光电,26.66,2.54,7873393635.0
603121,华培动力,21.82,2.08,2674416349.0
002398,垒知集团,19.05,0.78,2757159933.0
002705,新宝股份,13.61,1.56,12031999060.0
000880,潍柴重机,17.39,1.61,3273447528.0
000049,德赛电池,44.14,1.51,9500571790.0
002587,奥拓电子,816.65,2.86,3863656845.0
300088,长信科技,42.76,1.92,15785165725.0
001324,长青科技,32.0,2.08,2253540000.0
301170,锡南科技,21.57,1.38,2279000000.0
603999,读者传媒,45.81,1.6,3139200000.0
603739,蔚蓝生物,49.14,1.68,2884529072.0
301260,格力博,29.03,1.52,7035552228.0
000014,沙河股份,22.19,1.45,2401098542.0
688351,微电生理-U,260.99,5.21,8880222000.0
600854,春兰股份,9.68,0.99,2321979665.0
001201,东瑞股份,-18.62,1.22,4098765616.0
000995,皇台酒业,-255.21,17.14,2027773440.0
600551,时代出版,16.7,1.02,5729566770.0
002200,ST交投,-34.6,33.47,1007206908.0
833284,灵鸽科技,-41.58,1.95,677963123.0
300576,容大感光,92.91,10.29,13392646978.0
001256,炜冈科技,19.53,2.05,2271818049.0
600355,精伦电子,-42.7,11.12,1717391308.0
430478,峆一药业,14.44,1.79,841058680.0
002430,杭氧股份,24.15,2.44,21114264056.0
002041,登海种业,75.01,2.2,7911200000.0
002136,安纳达,22.56,1.69,2040539800.0
688693,锴威特,-38.01,2.17,2134631593.0
300349,金卡智能,12.94,1.32,5643369003.0
300324,旋极信息,-22.62,1.71,5182771785.0
301105,鸿铭股份,140.69,1.64,1401000000.0
300232,洲明科技,35.3,1.49,7091980075.0
600228,返利科技,346.57,1.61,2332107698.0
000922,佳电股份,17.89,1.92,6254736949.0
301379,天山电子,20.31,2.0,2636056080.0
301446,福事特,27.28,1.95,2141360000.0
001366,播恩集团,-219.68,2.12,1775514000.0
002548,金新农,-38.73,2.24,3236476505.0
300562,乐心医疗,39.22,2.71,2733549983.0
000409,云鼎科技,39.79,3.89,5782796818.0
002098,浔兴股份,11.71,2.32,2881900000.0
600685,中船防务,125.95,2.01,36991461912.0
600017,日照港,10.7,0.69,9288474742.0
002107,沃华医药,117.98,3.89,2614759488.0
301390,经纬股份,67.8,1.93,1812600000.0
600406,国电南瑞,40.31,4.81,218412486681.0
603221,爱丽家居,16.19,1.53,2340630600.0
688058,宝兰德,-28.54,2.44,1878371893.0
603137,恒尚节能,14.49,1.63,1935434674.0
605305,中际联合,20.62,2.4,5791170000.0
688551,科威尔,29.9,1.92,2503074037.0
688227,品高股份,-31.9,1.17,1598601589.0
003039,顺控发展,32.24,3.02,7799261560.0
600256,广汇能源,17.1,1.92,49768423954.0
000035,中国天楹,15.95,1.06,11483186701.0
603155,新亚强,24.44,1.79,3991545152.0
000408,藏格矿业,16.02,3.27,41565442420.0
000590,启迪药业,-31.07,2.08,1453590591.0
603351,威尔药业,20.0,1.94,3155731776.0
688767,博拓生物,20.97,1.28,3027200009.0
833030,立方控股,-23.5,2.38,1403942052.0
002824,和胜股份,71.11,2.57,4248116313.0
300885,海昌新材,39.38,2.91,2417712000.0
603029,天鹅股份,59.42,2.12,1786154240.0
002120,韵达股份,12.02,1.29,25020050175.0
603679,华体科技,-60.98,2.27,1906137444.0
300578,会畅通讯,93.36,2.76,3223865972.0
688459,哈铁科技,119.07,1.55,5126400000.0
300048,合康新能,332.35,3.32,5681274032.0
002722,物产金轮,17.83,1.17,2945842907.0
300656,民德电子,-243.21,3.34,3747639077.0
834765,美之高,22.49,1.64,531843656.0
300277,海联讯,534.0,6.33,3071950000.0
688709,成都华微,79.77,4.26,11692511397.0
600497,驰宏锌锗,15.82,1.8,28562145696.0
600126,杭钢股份,-189.07,0.69,13778931459.0
301138,华研精机,47.48,3.04,3182400000.0
301004,嘉益股份,16.2,7.1,10276828542.0
300235,方直科技,124.24,3.51,2439424893.0
003005,竞业达,-134.69,2.51,3708516000.0
600378,昊华科技,44.29,2.07,32807817043.0
600602,云赛智联,83.39,4.04,18846540210.0
300685,艾德生物,31.83,5.19,9158456301.0
688269,凯立新材,36.42,3.52,3407453280.0
300553,集智股份,121.52,2.64,1868193600.0
300473,德尔股份,82.37,1.99,3013423096.0
002557,洽洽食品,22.73,2.99,15311471393.0
002051,中工国际,18.65,0.89,10134379194.0
603055,台华新材,12.37,2.27,10487645096.0
300842,帝科股份,12.38,3.85,5765886000.0
601608,中信重工,49.14,2.11,18776169092.0
832110,雷特科技,20.99,2.28,759720000.0
002241,歌尔股份,31.48,2.47,77124727674.0
002264,新华都,12.69,2.13,3692880579.0
603080,新疆火炬,13.34,1.51,2179100000.0
601669,中国电建,7.68,0.71,97327800237.0
300617,安靠智电,21.33,1.62,4557217048.0
300763,锦浪科技,41.99,3.67,29579087005.0
688737,中自科技,161.05,0.95,1795226288.0
301232,飞沃科技,-22.97,1.52,2244347681.0
831445,龙竹科技,55.34,2.21,767441799.0
000900,现代投资,12.14,0.58,6253452736.0
600779,水井坊,42.55,5.01,20628385452.0
600210,紫江企业,12.13,1.5,8599894016.0
873693,阿为特,87.83,6.22,2136653000.0
688244,永信至诚,-85.67,3.17,3164148335.0
603223,恒通股份,43.77,1.68,6263420393.0
300063,天龙集团,61.4,2.46,3914000094.0
